track,exp02_jerk,exp03_jerk
mBR0_,0.26826322078704834,0.19233527779579163
mBR1_,0.22354839742183685,0.19709022343158722
mBR2_,0.10036304593086243,0.22911998629570007
mBR3_,0.35077986121177673,0.283582478761673
mBR4_,0.11467304080724716,0.20898647606372833
mBR5_,0.3974306285381317,0.21729536354541779
mHO0_,0.39424946904182434,0.23833931982517242
mHO1_,0.6951230764389038,0.18573476374149323
mHO2_,0.3961339294910431,0.2417038083076477
mHO3_,0.10370146483182907,0.13079528510570526
mHO4_,0.48483017086982727,0.08943163603544235
mHO5_,0.09477947652339935,0.4212304949760437
mJB0_,0.18757301568984985,0.3755590319633484
mJB1_,0.07612294703722,0.08861442655324936
mJB2_,0.24710944294929504,0.3180433511734009
mJB3_,0.10059108585119247,0.33188721537590027
mJB4_,0.5893170833587646,0.31969213485717773
mJB5_,0.0950746163725853,0.6849713921546936
mJS0_,0.5697241425514221,0.15967364609241486
mJS1_,0.6014153361320496,0.37170150876045227
mJS2_,0.32116463780403137,0.28163596987724304
mJS3_,0.5532107949256897,0.23524659872055054
mJS4_,0.5623261332511902,0.13118736445903778
mJS5_,0.1709987372159958,0.15697625279426575
mKR0_,0.15157604217529297,0.10297758132219315
mKR1_,0.5177887082099915,0.12322305142879486
mKR2_,0.27569928765296936,0.18189184367656708
mKR3_,0.13499099016189575,0.13075858354568481
mKR4_,0.719948410987854,0.07696706801652908
mKR5_,0.2412116378545761,0.09369651228189468
mLH0_,0.219193235039711,0.25524112582206726
mLH1_,0.1745503544807434,0.17784056067466736
mLH2_,0.3340039551258087,0.11447768658399582
mLH3_,0.22835826873779297,0.2826961576938629
mLH4_,0.157115176320076,0.14470535516738892
mLH5_,0.20697849988937378,0.2250288426876068
mLO0_,0.17602099478244781,0.3320586681365967
mLO1_,0.09836265444755554,0.18911902606487274
mLO2_,0.30040329694747925,0.38396015763282776
mLO3_,0.4857240617275238,0.24661384522914886
mLO4_,0.5815945863723755,0.2770721912384033
mLO5_,0.07242593169212341,0.26151520013809204
mMH0_,0.12111009657382965,0.27818286418914795
mMH1_,0.11155843734741211,0.2547427713871002
mMH2_,0.3427676558494568,0.39563292264938354
mMH3_,0.10343556851148605,0.15297092497348785
mMH4_,0.610441267490387,0.2700774669647217
mMH5_,0.5380057096481323,0.22461949288845062
mPO0_,0.33111077547073364,0.09323977679014206
mPO1_,0.21573664247989655,0.22099128365516663
mPO2_,0.19384996592998505,0.23823316395282745
mPO3_,0.23069994151592255,0.12938399612903595
mPO4_,0.3041097819805145,0.1132090836763382
mPO5_,0.2462034374475479,0.35032492876052856
mWA0_,0.18126899003982544,0.0978957787156105
mWA1_,0.6445629000663757,0.2301214039325714
mWA2_,0.23385171592235565,0.27268198132514954
mWA3_,0.11288846284151077,0.13436728715896606
mWA4_,0.22077223658561707,0.5674750804901123
mWA5_,0.2325592041015625,0.23031234741210938
