track,exp02_jerk,exp07_jerk
mBR0_,0.26826322078704834,0.2332911640405655
mBR1_,0.22354839742183685,0.4679241478443146
mBR2_,0.10036304593086243,0.5044140815734863
mBR3_,0.35077986121177673,0.4065150022506714
mBR4_,0.11467304080724716,0.40024077892303467
mBR5_,0.3974306285381317,0.3753339946269989
mHO0_,0.39424946904182434,0.7351134419441223
mHO1_,0.6951230764389038,0.34409892559051514
mHO2_,0.3961339294910431,0.41668418049812317
mHO3_,0.10370146483182907,0.39857393503189087
mHO4_,0.48483017086982727,0.3818467855453491
mHO5_,0.09477947652339935,0.437257319688797
mJB0_,0.18757301568984985,0.29691362380981445
mJB1_,0.07612294703722,0.433605432510376
mJB2_,0.24710944294929504,0.3570622503757477
mJB3_,0.10059108585119247,0.4602961242198944
mJB4_,0.5893170833587646,0.4798907935619354
mJB5_,0.0950746163725853,0.3431088626384735
mJS0_,0.5697241425514221,0.32145753502845764
mJS1_,0.6014153361320496,0.5341742634773254
mJS2_,0.32116463780403137,0.39623352885246277
mJS3_,0.5532107949256897,0.3839308023452759
mJS4_,0.5623261332511902,0.29597121477127075
mJS5_,0.1709987372159958,0.4047081768512726
mKR0_,0.15157604217529297,0.3287408947944641
mKR1_,0.5177887082099915,0.2682144343852997
mKR2_,0.27569928765296936,0.2796422243118286
mKR3_,0.13499099016189575,0.4678616225719452
mKR4_,0.719948410987854,0.27085524797439575
mKR5_,0.2412116378545761,0.28943049907684326
mLH0_,0.219193235039711,0.24322089552879333
mLH1_,0.1745503544807434,0.5464684367179871
mLH2_,0.3340039551258087,0.5296297669410706
mLH3_,0.22835826873779297,0.2658373713493347
mLH4_,0.157115176320076,0.33057501912117004
mLH5_,0.20697849988937378,0.3800352215766907
mLO0_,0.17602099478244781,0.3292846083641052
mLO1_,0.09836265444755554,0.26239919662475586
mLO2_,0.30040329694747925,0.38685864210128784
mLO3_,0.4857240617275238,0.3650509715080261
mLO4_,0.5815945863723755,0.4308793246746063
mLO5_,0.07242593169212341,0.36183902621269226
mMH0_,0.12111009657382965,0.3212117850780487
mMH1_,0.11155843734741211,0.3606668710708618
mMH2_,0.3427676558494568,0.3928889036178589
mMH3_,0.10343556851148605,0.35025814175605774
mMH4_,0.610441267490387,0.3185449540615082
mMH5_,0.5380057096481323,0.305966317653656
mPO0_,0.33111077547073364,0.33499956130981445
mPO1_,0.21573664247989655,0.500933825969696
mPO2_,0.19384996592998505,0.40625306963920593
mPO3_,0.23069994151592255,0.276363343000412
mPO4_,0.3041097819805145,0.3713447153568268
mPO5_,0.2462034374475479,0.37187835574150085
mWA0_,0.18126899003982544,0.34700265526771545
mWA1_,0.6445629000663757,0.5485719442367554
mWA2_,0.23385171592235565,0.3412055969238281
mWA3_,0.11288846284151077,0.5136728286743164
mWA4_,0.22077223658561707,0.462950736284256
mWA5_,0.2325592041015625,0.6214063167572021
