track,exp02_jerk,exp05_jerk
mBR0_,0.26826322078704834,0.3932528793811798
mBR1_,0.22354839742183685,0.30590441823005676
mBR2_,0.10036304593086243,0.2350723296403885
mBR3_,0.35077986121177673,0.433173805475235
mBR4_,0.11467304080724716,0.18772843480110168
mBR5_,0.3974306285381317,0.5944206714630127
mHO0_,0.39424946904182434,0.2577543258666992
mHO1_,0.6951230764389038,0.3320295512676239
mHO2_,0.3961339294910431,0.2696371376514435
mHO3_,0.10370146483182907,0.38086405396461487
mHO4_,0.48483017086982727,0.42820271849632263
mHO5_,0.09477947652339935,0.49150973558425903
mJB0_,0.18757301568984985,0.2678285539150238
mJB1_,0.07612294703722,0.3324895203113556
mJB2_,0.24710944294929504,0.29115185141563416
mJB3_,0.10059108585119247,0.586226761341095
mJB4_,0.5893170833587646,0.30290088057518005
mJB5_,0.0950746163725853,0.3514944612979889
mJS0_,0.5697241425514221,0.3562268614768982
mJS1_,0.6014153361320496,0.2930058538913727
mJS2_,0.32116463780403137,0.2640587389469147
mJS3_,0.5532107949256897,0.4957350194454193
mJS4_,0.5623261332511902,0.4961155354976654
mJS5_,0.1709987372159958,0.21713921427726746
mKR0_,0.15157604217529297,0.36922720074653625
mKR1_,0.5177887082099915,0.2793116569519043
mKR2_,0.27569928765296936,0.6737731695175171
mKR3_,0.13499099016189575,0.33329883217811584
mKR4_,0.719948410987854,0.2204992026090622
mKR5_,0.2412116378545761,0.19168950617313385
mLH0_,0.219193235039711,0.2996308207511902
mLH1_,0.1745503544807434,0.32459133863449097
mLH2_,0.3340039551258087,0.2704712748527527
mLH3_,0.22835826873779297,0.24166443943977356
mLH4_,0.157115176320076,0.3640608489513397
mLH5_,0.20697849988937378,0.19198668003082275
mLO0_,0.17602099478244781,0.41160064935684204
mLO1_,0.09836265444755554,0.4238816499710083
mLO2_,0.30040329694747925,0.3138123154640198
mLO3_,0.4857240617275238,0.17609219253063202
mLO4_,0.5815945863723755,0.31315937638282776
mLO5_,0.07242593169212341,0.3475085496902466
mMH0_,0.12111009657382965,0.2376808375120163
mMH1_,0.11155843734741211,0.445070743560791
mMH2_,0.3427676558494568,0.48870745301246643
mMH3_,0.10343556851148605,0.16751962900161743
mMH4_,0.610441267490387,0.5856320858001709
mMH5_,0.5380057096481323,0.29282012581825256
mPO0_,0.33111077547073364,0.7848982810974121
mPO1_,0.21573664247989655,0.29998844861984253
mPO2_,0.19384996592998505,0.293233186006546
mPO3_,0.23069994151592255,0.347425639629364
mPO4_,0.3041097819805145,0.3541495203971863
mPO5_,0.2462034374475479,0.30585572123527527
mWA0_,0.18126899003982544,0.36142414808273315
mWA1_,0.6445629000663757,0.2042064070701599
mWA2_,0.23385171592235565,0.3074781894683838
mWA3_,0.11288846284151077,0.5102863907814026
mWA4_,0.22077223658561707,0.20653961598873138
mWA5_,0.2325592041015625,0.26738789677619934
