track,exp03_jerk,exp05_jerk
mBR0_,0.19233527779579163,0.3932528793811798
mBR1_,0.19709022343158722,0.30590441823005676
mBR2_,0.22911998629570007,0.2350723296403885
mBR3_,0.283582478761673,0.433173805475235
mBR4_,0.20898647606372833,0.18772843480110168
mBR5_,0.21729536354541779,0.5944206714630127
mHO0_,0.23833931982517242,0.2577543258666992
mHO1_,0.18573476374149323,0.3320295512676239
mHO2_,0.2417038083076477,0.2696371376514435
mHO3_,0.13079528510570526,0.38086405396461487
mHO4_,0.08943163603544235,0.42820271849632263
mHO5_,0.4212304949760437,0.49150973558425903
mJB0_,0.3755590319633484,0.2678285539150238
mJB1_,0.08861442655324936,0.3324895203113556
mJB2_,0.3180433511734009,0.29115185141563416
mJB3_,0.33188721537590027,0.586226761341095
mJB4_,0.31969213485717773,0.30290088057518005
mJB5_,0.6849713921546936,0.3514944612979889
mJS0_,0.15967364609241486,0.3562268614768982
mJS1_,0.37170150876045227,0.2930058538913727
mJS2_,0.28163596987724304,0.2640587389469147
mJS3_,0.23524659872055054,0.4957350194454193
mJS4_,0.13118736445903778,0.4961155354976654
mJS5_,0.15697625279426575,0.21713921427726746
mKR0_,0.10297758132219315,0.36922720074653625
mKR1_,0.12322305142879486,0.2793116569519043
mKR2_,0.18189184367656708,0.6737731695175171
mKR3_,0.13075858354568481,0.33329883217811584
mKR4_,0.07696706801652908,0.2204992026090622
mKR5_,0.09369651228189468,0.19168950617313385
mLH0_,0.25524112582206726,0.2996308207511902
mLH1_,0.17784056067466736,0.32459133863449097
mLH2_,0.11447768658399582,0.2704712748527527
mLH3_,0.2826961576938629,0.24166443943977356
mLH4_,0.14470535516738892,0.3640608489513397
mLH5_,0.2250288426876068,0.19198668003082275
mLO0_,0.3320586681365967,0.41160064935684204
mLO1_,0.18911902606487274,0.4238816499710083
mLO2_,0.38396015763282776,0.3138123154640198
mLO3_,0.24661384522914886,0.17609219253063202
mLO4_,0.2770721912384033,0.31315937638282776
mLO5_,0.26151520013809204,0.3475085496902466
mMH0_,0.27818286418914795,0.2376808375120163
mMH1_,0.2547427713871002,0.445070743560791
mMH2_,0.39563292264938354,0.48870745301246643
mMH3_,0.15297092497348785,0.16751962900161743
mMH4_,0.2700774669647217,0.5856320858001709
mMH5_,0.22461949288845062,0.29282012581825256
mPO0_,0.09323977679014206,0.7848982810974121
mPO1_,0.22099128365516663,0.29998844861984253
mPO2_,0.23823316395282745,0.293233186006546
mPO3_,0.12938399612903595,0.347425639629364
mPO4_,0.1132090836763382,0.3541495203971863
mPO5_,0.35032492876052856,0.30585572123527527
mWA0_,0.0978957787156105,0.36142414808273315
mWA1_,0.2301214039325714,0.2042064070701599
mWA2_,0.27268198132514954,0.3074781894683838
mWA3_,0.13436728715896606,0.5102863907814026
mWA4_,0.5674750804901123,0.20653961598873138
mWA5_,0.23031234741210938,0.26738789677619934
