track,exp04_jerk,exp05_jerk
mBR0_,0.31096237897872925,0.3932528793811798
mBR1_,0.4250471591949463,0.30590441823005676
mBR2_,0.3545035421848297,0.2350723296403885
mBR3_,0.7426811456680298,0.433173805475235
mBR4_,0.39544880390167236,0.18772843480110168
mBR5_,0.3917386829853058,0.5944206714630127
mHO0_,0.5178142786026001,0.2577543258666992
mHO1_,0.4736221134662628,0.3320295512676239
mHO2_,0.2191564291715622,0.2696371376514435
mHO3_,0.629839301109314,0.38086405396461487
mHO4_,0.29097527265548706,0.42820271849632263
mHO5_,0.20371952652931213,0.49150973558425903
mJB0_,0.2011791616678238,0.2678285539150238
mJB1_,0.26657021045684814,0.3324895203113556
mJB2_,0.4311045706272125,0.29115185141563416
mJB3_,0.22348998486995697,0.586226761341095
mJB4_,0.4708748161792755,0.30290088057518005
mJB5_,0.29211774468421936,0.3514944612979889
mJS0_,0.2223796248435974,0.3562268614768982
mJS1_,0.43543124198913574,0.2930058538913727
mJS2_,0.33185437321662903,0.2640587389469147
mJS3_,0.409380704164505,0.4957350194454193
mJS4_,0.21969227492809296,0.4961155354976654
mJS5_,0.2640877962112427,0.21713921427726746
mKR0_,0.2767878472805023,0.36922720074653625
mKR1_,0.22866027057170868,0.2793116569519043
mKR2_,0.2738558053970337,0.6737731695175171
mKR3_,0.2553293704986572,0.33329883217811584
mKR4_,0.2827436923980713,0.2204992026090622
mKR5_,0.22119659185409546,0.19168950617313385
mLH0_,0.2963038980960846,0.2996308207511902
mLH1_,0.23738552629947662,0.32459133863449097
mLH2_,0.1986018568277359,0.2704712748527527
mLH3_,0.1492505967617035,0.24166443943977356
mLH4_,0.38958609104156494,0.3640608489513397
mLH5_,0.2399628758430481,0.19198668003082275
mLO0_,0.8893836140632629,0.41160064935684204
mLO1_,0.34005311131477356,0.4238816499710083
mLO2_,0.34529462456703186,0.3138123154640198
mLO3_,0.30895528197288513,0.17609219253063202
mLO4_,0.3586282730102539,0.31315937638282776
mLO5_,0.27145275473594666,0.3475085496902466
mMH0_,0.2224351018667221,0.2376808375120163
mMH1_,0.26900508999824524,0.445070743560791
mMH2_,0.3040604889392853,0.48870745301246643
mMH3_,0.30888107419013977,0.16751962900161743
mMH4_,0.687446653842926,0.5856320858001709
mMH5_,0.29044610261917114,0.29282012581825256
mPO0_,0.3756920397281647,0.7848982810974121
mPO1_,0.2794572114944458,0.29998844861984253
mPO2_,0.401437371969223,0.293233186006546
mPO3_,0.21762390434741974,0.347425639629364
mPO4_,0.3045981824398041,0.3541495203971863
mPO5_,0.2018056958913803,0.30585572123527527
mWA0_,0.2804674208164215,0.36142414808273315
mWA1_,0.3914421796798706,0.2042064070701599
mWA2_,0.19924284517765045,0.3074781894683838
mWA3_,0.910507321357727,0.5102863907814026
mWA4_,0.21876011788845062,0.20653961598873138
mWA5_,0.2781177759170532,0.26738789677619934
