track,exp07_jerk,exp08_jerk
mBR0_,0.2332911640405655,0.3891462981700897
mBR1_,0.4679241478443146,0.25803178548812866
mBR2_,0.5044140815734863,0.3559373617172241
mBR3_,0.4065150022506714,0.18208545446395874
mBR4_,0.40024077892303467,0.30770549178123474
mBR5_,0.3753339946269989,0.21319793164730072
mHO0_,0.7351134419441223,0.3114655315876007
mHO1_,0.34409892559051514,0.6726297736167908
mHO2_,0.41668418049812317,0.3133077025413513
mHO3_,0.39857393503189087,0.11181618273258209
mHO4_,0.3818467855453491,0.19018074870109558
mHO5_,0.437257319688797,0.3507024645805359
mJB0_,0.29691362380981445,0.14485615491867065
mJB1_,0.433605432510376,0.28344693779945374
mJB2_,0.3570622503757477,0.21694821119308472
mJB3_,0.4602961242198944,0.2929588258266449
mJB4_,0.4798907935619354,0.41819503903388977
mJB5_,0.3431088626384735,0.38338276743888855
mJS0_,0.32145753502845764,0.2384364902973175
mJS1_,0.5341742634773254,0.4261757433414459
mJS2_,0.39623352885246277,0.2667502760887146
mJS3_,0.3839308023452759,0.2904096245765686
mJS4_,0.29597121477127075,0.2987343966960907
mJS5_,0.4047081768512726,0.3051421046257019
mKR0_,0.3287408947944641,0.34611085057258606
mKR1_,0.2682144343852997,0.6861036419868469
mKR2_,0.2796422243118286,0.25477221608161926
mKR3_,0.4678616225719452,0.464064359664917
mKR4_,0.27085524797439575,0.4359428882598877
mKR5_,0.28943049907684326,0.2701900899410248
mLH0_,0.24322089552879333,0.37664154171943665
mLH1_,0.5464684367179871,0.1979483813047409
mLH2_,0.5296297669410706,0.4476996660232544
mLH3_,0.2658373713493347,0.38257870078086853
mLH4_,0.33057501912117004,0.723899781703949
mLH5_,0.3800352215766907,0.40764519572257996
mLO0_,0.3292846083641052,0.33637750148773193
mLO1_,0.26239919662475586,0.11829552799463272
mLO2_,0.38685864210128784,0.2748592495918274
mLO3_,0.3650509715080261,0.378379762172699
mLO4_,0.4308793246746063,0.5536317229270935
mLO5_,0.36183902621269226,0.2124990075826645
mMH0_,0.3212117850780487,0.28142014145851135
mMH1_,0.3606668710708618,0.3052397072315216
mMH2_,0.3928889036178589,0.3070090115070343
mMH3_,0.35025814175605774,0.4011819362640381
mMH4_,0.3185449540615082,0.8158489465713501
mMH5_,0.305966317653656,0.4038141071796417
mPO0_,0.33499956130981445,0.32241371273994446
mPO1_,0.500933825969696,0.5177602767944336
mPO2_,0.40625306963920593,0.5486670136451721
mPO3_,0.276363343000412,0.3021911680698395
mPO4_,0.3713447153568268,0.26677393913269043
mPO5_,0.37187835574150085,0.3136034309864044
mWA0_,0.34700265526771545,0.21324209868907928
mWA1_,0.5485719442367554,0.5821064710617065
mWA2_,0.3412055969238281,0.24023863673210144
mWA3_,0.5136728286743164,0.38208645582199097
mWA4_,0.462950736284256,0.364874929189682
mWA5_,0.6214063167572021,0.22105439007282257
